mention_id,year,person_id,person_label,person_printed,rank,honorific,company_id,company_label,company_printed,role,order,city,capital_currency,capital_amount,source_edition,source_page
2669,1942,P00150,Toriel Raphael,Toriel Raphael,,,C01666,<<La Fluviale»,«Fluviale»,president,0,,,,13,110
2670,1942,P00150,Toriel Raphael,Toriel Raphael,,,C00902,- {ration de la Société Générale de Pressage,- {ration de la Société Générale de Pressage,director,0,,,,13,110
2671,1942,P00150,Toriel Raphael,Toriel Raphael,,,C00334,Dépôts,Dépôts,director,0,,,,13,110
2672,1942,P00150,Toriel Raphael,Toriel Raphael,,,C00076,Filature Nationale d'Egypte,Filature Nationale d'Egypte,director,0,,,,13,110
2673,1942,P00150,Toriel Raphael,Toriel Raphael,,,C00150,Société Cotonnière Maarad,Société Cotonnière Maa- rad,director,0,,,,13,110
2674,1942,P00150,Toriel Raphael,Toriel Raphael,,,C00134,Société Anonyme Immobilière du Domaine de Siouf,Société Anonyme Immobilière du Domaine de Siouf,director,0,,,,13,110
2675,1942,P00150,Toriel Raphael,Toriel Raphael,,,C00703,The Upper Bgypt Ginning Factory,The Upper Egypt Ginning Factory,director,0,,,,13,110
2676,1942,P01059,Toriel Victor,Toriel Victor,,,C01271,Sociéli Franco-Egyptienne de Crédit,Sociéli Franco-Egyptienne de Crédit,president,0,,,,13,111
2677,1942,P01059,Toriel Victor,Toriel Victor,,,C01271,Sociéli Franco-Egyptienne de Crédit,Sociéli Franco-Egyptienne de Crédit,managing_director,0,,,,13,111
2678,1942,P01059,Toriel Victor,Toriel Victor,,,C00879,- nistration de la Société des Biens de Rapport d'Egypte,- nistration de la Société des Biens de Rapport d'Egypte,president,0,,,,13,111
2679,1942,P01059,Toriel Victor,Toriel Victor,,,C00063,Dakahlieh Land Co,Dakahlieh Lahd Co,delegate,0,,,,13,111
2680,1942,P01060,Le Prince Omar Toussoun,S.A. Le Prince Omar Toussoun,,s.a.,C01476,Sté. Royale d'Agriculture,Sté. Royale d'Agriculture,president,0,,,,13,111
2681,1942,P01061,Toutounji J,Toutounji J,,,C00456,S.A. des Drogueries d'Egypte,S.A. des Drogueries d'Egypte,president,0,,,,13,111
2682,1942,P01061,Toutounji J,Toutounji J,,,C01512,The Bottled Gas Co,The Bottled Gas Co,president,0,,,,13,111
2683,1942,P01061,Toutounji J,Toutounji J,,,C01184,Pori- Sudan Forwarding Co. Lid,Pori- Sudan Forwarding Co. Lid,president,0,,,,13,111
2684,1942,P01061,Toutounji J,Toutounji J,,,C00179,Société d'Avances Commerciales,Société d'Avances Commerciales,director,0,,,,13,111
2685,1942,P00151,Trembley Ernest,Trembley Ernest,,,C01373,Société Egyptienne ue,Société Egyptienne ue,managing_director,0,,,,13,111
2686,1942,P00365,Ciment Portland Tourah,Ciment Portland Tourah,,,C00036,"The Cairo Sand Bricks Co., S.A","The Cairo Sand Bricks Co., S.A",president,0,,,,13,111
2687,1942,P00365,Ciment Portland Tourah,Ciment Portland Tourah,,,C00062,Crédit Immobilier Suisse-Egyptien,Crédit Immobilier Suisse-Egvptien,president,0,,,,13,111
2688,1942,P01062,Tsekis Charles,Tsekis Charles,,,C01402,"Société Industrielle el Commerciale d'Egypte (S.LC.0.), S.A.E","Société Industrielle el Commerciale d'Egypte (S.LC.0.), S.A.E",director,0,,,,13,111
2689,1942,P01063,Turnowsky Walter,Turnowsky Walter,,,C01668,"«Peli- tours», S.A.E","«Peli- tours», S.A.E",president,0,,,,13,111
2690,1942,P00581,Tuttle James Henry,Tuttle James Henry,,,C01246,Sa- ciété California Texas des Pétroles,Sa- ciété California Texas des Pétroles,director,0,,,,13,111
2691,1942,P01064,Urban H,Urban H,,,C00467,S.A. des Tramways du Caire,S.A. des Tramways du Caire,president,0,,,,13,111
2692,1942,P01064,Urban H,Urban H,,,C01360,Société Egyptien- ne d'Electricité,Société Egyptien- ne d'Electricité,vice_president,0,,,,13,111
2693,1942,P01064,Urban H,Urban H,,,C01542,"The Egvyplian General Omnibus Co., S.A.E. el de la SA. des Chemins de Fer de la Basse Egypte","The Egvyplian General Omnibus Co., S.A.E. el de la SA. des Chemins de Fer de la Basse Egypte",director,0,,,,13,111
2694,1942,P01065,Uthwatt Gerald A,Uthwatt Gerald A,,,C00409,Misr,Misr,director,0,,,,13,111
2695,1942,P00152,Vais Ezio,Vais Ezio,,,C01675,‘a So- ciété Anonyme Agricole et Industrielle d'Egypte,‘a So- ciété Anonyme Agricole et Industrielle d'Egypte,delegate,0,,,,13,111
2696,1942,P00152,Vais Ezio,Vais Ezio,,,C01675,‘a So- ciété Anonyme Agricole et Industrielle d'Egypte,‘a So- ciété Anonyme Agricole et Industrielle d'Egypte,general_manager,0,,,,13,111
2697,1942,P00152,Vais Ezio,Vais Ezio,,,C01571,The Ghar- bieh Land Co,The Ghar- bieh Land Co,director,0,,,,13,111
2698,1942,P00152,Vais Ezio,Vais Ezio,,,C01531,The Egvplian Enterprise & Develop- ment Co,The Egvplian Enterprise & Develop- ment Co,director,0,,,,13,111
2699,1942,P01066,Vallet Jean,Vallet Jean,,,C01327,Société Egvplienne de Teinturerie el d'Apprèt,Société Egvplienne de Teinturerie el d'Apprèt,director,0,,,,13,112
2700,1942,P01067,Van Damme L,Van Damme L,,,C00026,Banque Belge et Internationale en Egypte,Banque Belge et Internationale en Egypte,manager,0,,,,13,112
2701,1942,P01067,Van Damme L,Van Damme L,,,C00060,Crédit Foncier Egyptien,Crédit Foncier Egyptien,director,0,,,,13,112
2702,1942,P01067,Van Damme L,Van Damme L,,,C00019,Anglo-Belgian Co. of Egypt,Anglo-Belgian Co. of Egypt,director,0,,,,13,112
2703,1942,P01067,Van Damme L,Van Damme L,,,C00452,S.A. des Chemins de Fer de la Basse-Egypte,S.A. des Chemins de Fer de la Basse-Egypte,director,0,,,,13,112
2704,1942,P01067,Van Damme L,Van Damme L,,,C00679,Fayoum Light Railways Co,Fayoum Light Railways Co,director,0,,,,13,112
2705,1942,P01068,Van Den Bosch Paul,Van Den Bosch Paul,,,C00294,Caisse Hypothécaire d'Egypte,Caisse Hypo- thécaire d'Egypte,managing_director,0,,,,13,112
2706,1942,P00153,Vannucci Comm. Gr·isante,Vannucci Comm. Grisante,,,C01630,dminis- ration de The Egyplian Salt & Soda Co. Lid,dminis- ration de The Egyplian Salt & Soda Co. Lid,council_member,0,,,,13,112
2707,1942,P00153,Vannucci Comm. Gr·isante,Vannucci Comm. Grisante,,,C00101,National Petroleum Cy,The National Petroleum Co,council_member,0,,,,13,112
2708,1942,P00153,Vannucci Comm. Gr·isante,Vannucci Comm. Grisante,,,C01582,The Palestine Hotels,The Palestine Hotels,council_member,0,,,,13,112
2709,1942,P01069,Vickery J. G,Vickery J. G,,,C00637,"The Amalgamated lee Factories & Cold Stores, S.A.E","The Amalgamated Ice Factories& Cold Stores, S.A.E",director,0,,,,13,112
2710,1942,P01070,Vincendon Jacques,Vincendon Jacques,,,C01207,S.A. des Immeubles d'Egypte et Secrétaire Général d.e la Land Bank of Egypt,S.A. des Immeubles d'Egvple el Secrétaire Général de la Land Bank of Egypt,director,0,,,,13,112
2711,1942,P01071,Vincenot Marcel,Vincenot Marcel,,,C00060,Crédit Foncier Egyptien,Crédit Foncier Egyptien,president,0,,,,13,112
2712,1942,P01071,Vincenot Marcel,Vincenot Marcel,,,C00051,Compagnie d'Assurances «Al Charkl). w,Compagnie d’Assurances «Al- Chark»,president,0,,,,13,112
2713,1942,P01072,Vitale Comm. Aldo,Vitale Comm. Aldo,,,C01247,Sa- lonica Cigarelte Co,Sa- lonica Cigarelte Co,director,0,,,,13,112
2714,1942,P01073,Vivante Alfred,Vivante Alfred,,,C01215,S.A.E. Industrie Fibres Textiles,S.A.E. Industrie Fibres Textiles,director,0,,,,13,112
2715,1942,P01074,Vivante Sabino Mtre,Vivante Sabino Mtre,,,C00383,"Industrie Fibres Textiles, S.A.E",Industrie Fibres Textiles,director,0,,,,13,112
2716,1942,P01075,Vogt Stener H,Vogt Stener H,,,C01628,"a. L. de l'Imperial Chemical [n- dustries (Egypt), S.A","a. L. de l'Imperial Chemical [n- dustries (Egypt), S.A",vice_president,0,,,,13,112
2717,1942,P01075,Vogt Stener H,Vogt Stener H,,,C01628,"a. L. de l'Imperial Chemical [n- dustries (Egypt), S.A","a. L. de l'Imperial Chemical [n- dustries (Egypt), S.A",president,0,,,,13,112
2718,1942,P01075,Vogt Stener H,Vogt Stener H,,,C01049,"Egyptian Cop- per Works, S.A.E","Egyptian Cop- per Works, S.A.E",director,0,,,,13,112
2719,1942,P01076,Vogue Marquis de,Vogue Marquis de,,,C00325,Crédit Lyonnais,Crédit Lyonnais,president,0,,,,13,112
2720,1942,P01076,Vogue Marquis de,Vogue Marquis de,,,C00325,Crédit Lyonnais,Crédit Lyonnais,director,0,,,,13,112
2721,1942,P01077,Vollgraff d.G,Vollgraff d.G,,,C00934,The Anglo-Egyptian Mining Co,"Anglo Egyptian Mining, S.A.E",managing_director,0,,,,13,112
2722,1942,P01078,Wahba E. H,Wahba E. H,,,C01084,General,General,director,0,,,,13,112
2723,1942,P01079,Walter Umberto,Walter Umberto,,,C01493,Tein- turerie Franco-Egvptienne. S.A.E,Tein- turerie Franco-Egvptienne. S.A.E,director,0,,,,13,113
2724,1942,P01080,Wedemeyer Ruppert Golding,Wedemeyer Ruppert Golding,,,C00888,- tion de la Société California Texas des Pétroles,- tion de la Société California Texas des Pétroles,director,0,,,,13,113
2725,1942,P01080,Wedemeyer Ruppert Golding,Wedemeyer Ruppert Golding,,,C01251,So- ciété California Egvyptienne des Pétroies,So- ciété California Egvyptienne des Pétroies,director,0,,,,13,113
2726,1942,P01081,Weissenberg Harold,Weissenberg Harold,,,C01508,"The Amalgamated Ice Factories & Cold Slores. S.A.E., Admi- nistrateur de Ja S.A.E. «Carba»","The Amalgamated Ice Factories & Cold Slores. S.A.E., Admi- nistrateur de Ja S.A.E. «Carba»",president,0,,,,13,113
2727,1942,P00156,Wellhoïf Salomon,Wellhoïf Salomon,,,C01554,The Egyplian Petroleum Storage Co,The Egyplian Petroleum Storage Co,president,0,,,,13,113
2728,1942,P00156,Wellhoïf Salomon,Wellhoïf Salomon,,,C00091,Land Bank of Egypt,Land Bank of Egypt,director,0,,,,13,113
2729,1942,P00156,Wellhoïf Salomon,Wellhoïf Salomon,,,C00232,United Egyptian Salt,The United Egyptian Salt Ltd,director,0,,,,13,113
2730,1942,P00156,Wellhoïf Salomon,Wellhoïf Salomon,,,C00173,Société Générale des Sucreries,Société Générale des Sucreries,director,0,,,,13,113
2731,1942,P00156,Wellhoïf Salomon,Wellhoïf Salomon,,,C00110,Raffinerie d'Egypte,Raffinerie d’E- gypte,director,0,,,,13,113
2732,1942,P00156,Wellhoïf Salomon,Wellhoïf Salomon,,,C00189,The Alexandria Central Buildings,Alexandria Central Buildings Co,director,0,,,,13,113
2733,1942,P00156,Wellhoïf Salomon,Wellhoïf Salomon,,,C00993,Compa- gnie Générale des Sels Marins,Compa- gnie Générale des Sels Marins,director,0,,,,13,113
2734,1942,P00156,Wellhoïf Salomon,Wellhoïf Salomon,,,C01128,Levant Bonded Ware- houses Co,Levant Bonded Ware- houses Co,director,0,,,,13,113
2735,1942,P00156,Wellhoïf Salomon,Wellhoïf Salomon,,,C00806,S.A. Pharos,S.A. PHAROS,director,0,,,,13,113
2736,1942,P00156,Wellhoïf Salomon,Wellhoïf Salomon,,,C01039,Egvptian Bonded Wa- rehouses Co. Ltd,Egvptian Bonded Wa- rehouses Co. Ltd,director,0,,,,13,113
2737,1942,P01082,Werner W. H,Werner W. H,,,C00591,Société des Autobus de Béhéra,Société des Autobus de Béhéra,director,0,,,,13,113
2738,1942,P01082,Werner W. H,Werner W. H,,,C00363,"Gharbieh, S.A.E","Gharbieh, S.A.E",director,0,,,,13,113
2739,1942,P01083,Wieland A. J,Wieland,,,C01084,General,General,director,0,,,,13,113
2740,1942,P01084,Wild E. K,Wild E. K,,,C01087,General Motors Near,General Motors Near,managing_director,0,,,,13,113
2741,1942,P00594,Williams R. E,Williams R. E,,,C00925,Alexan- dria Commercial Co. S.A,Alexan- dria Commercial Co. S.A,director,0,,,,13,113
2742,1942,P00594,Williams R. E,Williams R. E,,,C01369,Société Egyptienne d’E- grenage ‘et d’Entrepôts (S.A.),Société Egyptienne d’E- grenage ‘et d’Entrepôts (S.A.),director,0,,,,13,113
2743,1942,P00594,Williams R. E,Williams R. E,,,C00443,S.A. Immobilière des Terrains Ghizeh et Rodah,S.A. Immobilière des Terrains Ghizeh et Rodah,director,0,,,,13,113
2744,1942,P00595,Wissa Fahmy Hanna,Wissa Fahmy Hanna Bey,bey,,C00877,"- nistration de la Société Egyptienne pour lExploitation des Mines et Carrières, S.A.E","- nistration de la Société Egyptienne pour lExploitation des Mines et Carrières, S.A.E",director,0,,,,13,113
2745,1942,P00595,Wissa Fahmy Hanna,Wissa Fahmy Hanna Bey,bey,,C01560,The Egyptian Works & Cons- tructions Co,The Egyptian Works & Cons- tructions Co,director,0,,,,13,113
2746,1942,P00595,Wissa Fahmy Hanna,Wissa Fahmy Hanna Bey,bey,,C00694,"The Pharaonic Mail Lino, S.A.E","Thé Pharaonic Mail Line, S.A.E",director,0,,,,13,113
2747,1942,P01085,Wistenetzki Oscar,Wistenetzki Oscar,,,C00691,"The Nile Ginning Co., S.A.E","The Nile Ginning Co., S.A.E",director,0,,,,13,113
2748,1942,P01086,Wolf Daniel,Wolf Daniel,,,C01642,lAnglo- Egyptian Mining Co. S.A.E,lAnglo- Egyptian Mining Co. S.A.E,president,0,,,,13,113
2749,1942,P01087,Woodhead W. G,Woodhead W. G,,,C01046,"The Egyptian Aerated Water Company, Ltd",The Egyptian Aerated Water Co. Ltd,director,0,,,,13,113
2750,1942,P01088,Woods J. J,Woods J. J,,,C01084,General,General,director,0,,,,13,113
2751,1942,P01089,Wyler E,Wyler E,,,C01027,Crédit Lyonnais à Alexandrie,Crédit Lyonnais à Alexandrie,manager,0,,,,13,114
2752,1942,P01089,Wyler E,Wyler E,,,C00866,"- lion de la Société Immobilière d'Alexandrie, S.A.F","- lion de la Société Immobilière d'Alexandrie, S.A.F",director,0,,,,13,114
2753,1942,P00598,Yamodis Nicolas,Yamodis Nicolas,,,C01550,The Egyplian DeMa Rice Mills Co,The Egyplian DeMa Rice Mills Co,partner,0,,,,13,114
2754,1942,P00598,Yamodis Nicolas,Yamodis Nicolas,,,C01550,The Egyplian DeMa Rice Mills Co,The Egyplian DeMa Rice Mills Co,manager,0,,,,13,114
2755,1942,P01090,Yamodis Ph,Yamodis Ph,,,C00985,Comité de Surveillance de The Egvplian Della Rice Mills Co,Comité de Surveillance de The Egvplian Della Rice Mills Co,president,0,,,,13,114
2756,1942,P01091,Yancovich Jack,Yancovich Jack,,,C01224,S.A.E. des Drogueries d'Egvple,S.A.E. des Drogueries d'Egvple,director,0,,,,13,114
2757,1942,P01091,Yancovich Jack,Yancovich Jack,,,C01159,"Near East Finance, S.A.E","Near East Finance, S.A.E",director,0,,,,13,114
2758,1942,P01092,Yazbeck R,Yazbek R,,,C01000,"Compoir Au- xiliaire d'Entreprises, S.A.E","Compoir Au- xiliaire d'Entreprises, S.A.E",director,0,,,,13,114
2759,1942,P01093,Yeghen Ahmed Midhat,S.E. Yeghen Ahmed Midhat Pacha,pasha,s.e.,C00913,Ad- minisiration de la Banque Misr el de toutes les Sociétéscréées par lé Groupement Misr,Ad- minisiration de la Banque Misr el de toutes les Sociétéscréées par lé Groupement Misr,president,0,,,,13,114
2760,1942,P01093,Yeghen Ahmed Midhat,S.E. Yeghen Ahmed Midhat Pacha,pasha,s.e.,C01374,Société Fon- cière d'Egyple el de la Société des Aulobus du Caire,Société Fon- cière d'Egyple el de la Société des Aulobus du Caire,president,0,,,,13,114
2761,1942,P01093,Yeghen Ahmed Midhat,S.E. Yeghen Ahmed Midhat Pacha,pasha,s.e.,C01404,Société KEgyptienne de Ciment Portland-Tourah,Société KEgyptienne de Ciment Portland-Tourah,director,0,,,,13,114
2762,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C01077,Fédération Nationale Aéronautique,Fédération Nationale Aéronautique,vice_president,0,,,,13,114
2763,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C00011,The Alexandria Navigation Co,The Alexandria Navigation Co. S.A.E,president,0,,,,13,114
2764,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C00011,The Alexandria Navigation Co,The Alexandria Navigation Co. S.A.E,delegate,0,,,,13,114
2765,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C01658,the Alexandria Navigation Co. Lid. (London),the Alexandria Navigation Co. Lid. (London),president,0,,,,13,114
2766,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C01658,the Alexandria Navigation Co. Lid. (London),the Alexandria Navigation Co. Lid. (London),delegate,0,,,,13,114
2767,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C00012,Alexandria Pressing Co,the Alexandria Pressing Co,president,0,,,,13,114
2768,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C00670,The Egyptian Trading Co. Ltcl. (Liverpool),the Egyptian Trading Co. Ltd. (Liverpool),president,0,,,,13,114
2769,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C00929,Alexandria Life Insurance Co,"The Alexandria Life Insurance Co., S.A.E",president,0,,,,13,114
2770,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C01659,"the Egyptian Salt and Soda Co. LAd., de la So- ciété Financière el Industrielle d'Egypte","the Egyptian Salt and Soda Co. LAd., de la So- ciété Financière el Industrielle d'Egypte",president,0,,,,13,114
2771,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C00416,National Contracting Co. of Egypt,The National Contracting Co. of Egvpl,president,0,,,,13,114
2772,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C00028,Banque Misr,Banque Misr,director,0,,,,13,114
2773,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C00076,Filature Nationale d'Egypte,"Filature Nationale d'Egypte, S.A.E",director,0,,,,13,114
2774,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C01627,a Sté. Egyptienne des Industries Textiles,a Sté. Egyptienne des Industries Textiles,director,0,,,,13,114
2775,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C00146,Société Anonyme du Béhéra,Société Anonyme du Béhéra,director,0,,,,13,114
2776,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C00137,Société Anonyme de Wadi Kom Ombo,Société Anonyme de Wadi Kom- Ombo,director,0,,,,13,114
2777,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C01620,United Egyplian Salt Lid,United Egyplian Salt Lid,director,0,,,,13,114
2778,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C00208,Egyptian Bonded Warehouses Co. Ltd,The Egyptian Bonded Warehouses Co,director,0,,,,13,114
2779,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C01445,"Société de Transports, Ex- pédilions el Assurances «PHAROS»","Société de Transports, Ex- pédilions el Assurances «PHAROS»",director,0,,,,13,114
2780,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C01400,Société Indus- trielle et Commerciale d'Egyple (SICO),Société Indus- trielle et Commerciale d'Egyple (SICO),director,0,,,,13,114
2781,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C01341,Société Egyp- lienne de la Bourse Commerciale de Minet el Bassal,Société Egyp- lienne de la Bourse Commerciale de Minet el Bassal,director,0,,,,13,114
2782,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C01537,"The Egvptian Copper Works, S.A.E","The Egvptian Copper Works, S.A.E",director,0,,,,13,114
2783,1942,P01094,Comité Gouvernemental des Transports Maritimes,Comité Gouvernemental des Transports Maritimes,,,C01596,The Tractor & Engi-,The Tractor & Engi-,director,0,,,,13,114
2784,1942,P01095,Yolkendjoglou Alex,Yolkendjoglou Alex,,,C00128,Salonica Cigarette Co,Salonica Cigarette Co,director,0,,,,13,115
2785,1942,P01096,Zabal Wadie,Zabal Wadie,,,C01134,"Manufac- ture Egyptienne de Bonnelterie et Tricotage «EI-Nil», S.A.E","Manufac- ture Egyptienne de Bonnelterie et Tricotage «EI-Nil», S.A.E",director,0,,,,13,115
2786,1942,P01097,Zaccar Joseph E,Zaccar Joseph E,,,C01624,Usines Textiles «Al-Kahira» Alexandria Cotton Trading Co,Usines Textiles «Al-Kahira» Alexandria Cotton Trading Co,director,0,,,,13,115
