year,company_id,n_directors,n_political,n_national,share_political,connected
1950,C01616,2,0,0,0.0,False
1950,C01617,1,0,0,0.0,False
1950,C01618,3,0,0,0.0,False
1950,C01619,1,0,0,0.0,False
1950,C01620,2,0,0,0.0,False
1950,C01621,2,0,0,0.0,False
1950,C01622,1,0,0,0.0,False
1950,C01623,1,0,0,0.0,False
1950,C01624,3,0,0,0.0,False
1950,C01625,1,0,0,0.0,False
1950,C01626,1,0,0,0.0,False
1950,C01627,4,1,1,0.25,True
1950,C01628,1,1,1,1.0,True
1950,C01629,1,0,0,0.0,False
1950,C01630,1,0,0,0.0,False
1950,C01631,1,0,0,0.0,False
1950,C01632,1,0,0,0.0,False
1950,C01633,1,1,1,1.0,True
1950,C01634,1,1,1,1.0,True
1950,C01635,1,0,0,0.0,False
1950,C01636,1,0,0,0.0,False
1950,C01637,3,0,0,0.0,False
1950,C01638,4,0,0,0.0,False
1950,C01639,1,1,0,1.0,True
1950,C01640,1,1,1,1.0,True
1950,C01641,1,0,0,0.0,False
1950,C01642,1,0,0,0.0,False
1950,C01643,1,0,0,0.0,False
1950,C01644,1,0,0,0.0,False
1950,C01645,6,0,0,0.0,False
1950,C01646,3,0,0,0.0,False
1950,C01647,4,0,0,0.0,False
1950,C01648,1,0,0,0.0,False
1950,C01649,1,0,0,0.0,False
1950,C01650,3,0,0,0.0,False
1950,C01651,1,0,0,0.0,False
1950,C01652,1,1,0,1.0,True
1950,C01653,1,0,0,0.0,False
1950,C01654,1,0,0,0.0,False
1950,C01655,1,0,0,0.0,False
1950,C01656,1,0,0,0.0,False
1950,C01657,1,0,0,0.0,False
1950,C01658,1,0,0,0.0,False
1950,C01659,3,0,0,0.0,False
1950,C01660,1,0,0,0.0,False
1950,C01661,1,0,0,0.0,False
1950,C01662,1,1,0,1.0,True
1950,C01663,1,1,1,1.0,True
1950,C01664,1,0,0,0.0,False
1950,C01665,1,0,0,0.0,False
1950,C01666,2,0,0,0.0,False
1950,C01667,4,0,0,0.0,False
1950,C01668,1,0,0,0.0,False
1950,C01669,1,0,0,0.0,False
1950,C01670,1,0,0,0.0,False
1950,C01671,1,0,0,0.0,False
1950,C01672,3,0,0,0.0,False
1950,C01673,1,0,0,0.0,False
1950,C01674,4,0,0,0.0,False
1950,C01675,5,1,0,0.2,True
1950,C01676,1,1,1,1.0,True
1950,C01677,1,0,0,0.0,False
1950,C01678,1,0,0,0.0,False
1950,C01679,5,1,1,0.2,True
1950,C01680,1,0,0,0.0,False
1950,C01681,3,0,0,0.0,False
1950,C01682,1,0,0,0.0,False
1950,C01683,1,0,0,0.0,False
1950,C01684,3,0,0,0.0,False
1950,C01685,1,1,1,1.0,True
1950,C01686,1,1,1,1.0,True
1950,C01687,7,0,0,0.0,False
1950,C01688,1,0,0,0.0,False
1950,C01689,2,0,0,0.0,False
1950,C01690,1,1,1,1.0,True
1950,C01691,1,1,1,1.0,True
1950,C01692,1,1,1,1.0,True
1950,C01693,5,0,0,0.0,False
1950,C01694,1,0,0,0.0,False
1950,C01695,1,0,0,0.0,False
1950,C01696,1,0,0,0.0,False
1950,C01697,2,0,0,0.0,False
1950,C01698,1,0,0,0.0,False
1950,C01699,1,0,0,0.0,False
1950,C01700,5,1,1,0.2,True
1950,C01701,1,0,0,0.0,False
1950,C01702,1,0,0,0.0,False
1950,C01703,4,0,0,0.0,False
1950,C01704,1,0,0,0.0,False
1950,C01705,1,0,0,0.0,False
1950,C01706,1,0,0,0.0,False
1950,C01707,1,0,0,0.0,False
1950,C01708,1,0,0,0.0,False
1950,C01709,3,0,0,0.0,False
1950,C01710,1,0,0,0.0,False
1950,C01711,1,0,0,0.0,False
1950,C01712,1,0,0,0.0,False
1950,C01713,1,0,0,0.0,False
1950,C01714,1,0,0,0.0,False
1950,C01715,1,0,0,0.0,False
1950,C01716,4,0,0,0.0,False
1950,C01717,2,0,0,0.0,False
1950,C01718,5,0,0,0.0,False
1950,C01719,1,1,1,1.0,True
1950,C01720,1,0,0,0.0,False
1950,C01721,1,0,0,0.0,False
1950,C01722,1,0,0,0.0,False
1950,C01723,1,0,0,0.0,False
1950,C01724,1,0,0,0.0,False
1950,C01725,1,1,1,1.0,True
1950,C01726,1,0,0,0.0,False
1950,C01727,1,0,0,0.0,False
1950,C01728,2,0,0,0.0,False
1950,C01729,1,0,0,0.0,False
1950,C01730,1,1,1,1.0,True
1950,C01731,1,1,1,1.0,True
1950,C01732,1,1,1,1.0,True
1950,C01733,1,0,0,0.0,False
1950,C01734,1,1,1,1.0,True
1950,C01735,1,0,0,0.0,False
1950,C01736,2,0,0,0.0,False
1950,C01737,4,1,1,0.25,True
1950,C01738,1,0,0,0.0,False
1950,C01739,4,0,0,0.0,False
1950,C01740,1,0,0,0.0,False
1950,C01741,1,0,0,0.0,False
1950,C01742,2,0,0,0.0,False
1950,C01743,1,0,0,0.0,False
1950,C01744,1,1,0,1.0,True
1950,C01745,5,0,0,0.0,False
1950,C01746,3,0,0,0.0,False
1950,C01747,1,0,0,0.0,False
1950,C01748,1,0,0,0.0,False
1950,C01749,4,1,1,0.25,True
1950,C01750,1,0,0,0.0,False
1950,C01751,1,1,0,1.0,True
1950,C01752,1,1,1,1.0,True
1950,C01753,1,1,1,1.0,True
1950,C01754,1,1,0,1.0,True
1950,C01755,1,1,0,1.0,True
1950,C01756,1,0,0,0.0,False
1950,C01757,1,0,0,0.0,False
1950,C01758,1,1,0,1.0,True
1950,C01759,1,0,0,0.0,False
1950,C01760,2,0,0,0.0,False
1950,C01761,1,0,0,0.0,False
1950,C01762,1,1,1,1.0,True
1950,C01763,3,0,0,0.0,False
1950,C01764,1,0,0,0.0,False
1950,C01765,1,0,0,0.0,False
1950,C01766,1,0,0,0.0,False
1950,C01767,1,0,0,0.0,False
1950,C01768,1,0,0,0.0,False
1950,C01769,1,0,0,0.0,False
1950,C01770,1,1,1,1.0,True
1950,C01771,1,0,0,0.0,False
1950,C01772,1,0,0,0.0,False
1950,C01773,2,0,0,0.0,False
1950,C01774,1,1,1,1.0,True
1950,C01775,2,0,0,0.0,False
1950,C01776,1,0,0,0.0,False
1950,C01777,2,0,0,0.0,False
1950,C01778,1,0,0,0.0,False
1950,C01779,1,1,0,1.0,True
1950,C01780,2,0,0,0.0,False
1950,C01781,1,0,0,0.0,False
1950,C01782,1,0,0,0.0,False
1950,C01783,2,0,0,0.0,False
1950,C01784,1,0,0,0.0,False
1950,C01785,1,0,0,0.0,False
1950,C01786,4,1,1,0.25,True
1950,C01787,1,1,1,1.0,True
1950,C01788,1,0,0,0.0,False
1950,C01789,1,0,0,0.0,False
1950,C01790,1,0,0,0.0,False
1950,C01791,1,0,0,0.0,False
1950,C01792,1,0,0,0.0,False
1950,C01793,1,0,0,0.0,False
1950,C01794,1,0,0,0.0,False
1950,C01795,1,0,0,0.0,False
1950,C01796,1,0,0,0.0,False
1950,C01797,1,0,0,0.0,False
1950,C01798,4,0,0,0.0,False
1950,C01799,5,0,0,0.0,False
1950,C01800,1,0,0,0.0,False
1950,C01801,1,1,0,1.0,True
1950,C01802,1,1,0,1.0,True
1950,C01803,2,2,0,1.0,True
1950,C01804,1,0,0,0.0,False
1950,C01805,2,0,0,0.0,False
1950,C01806,1,0,0,0.0,False
1950,C01807,2,1,1,0.5,True
1950,C01808,1,0,0,0.0,False
1950,C01809,1,0,0,0.0,False
1950,C01810,1,1,0,1.0,True
1950,C01811,1,0,0,0.0,False
1950,C01812,1,0,0,0.0,False
1950,C01813,1,1,1,1.0,True
1950,C01814,1,0,0,0.0,False
1950,C01815,1,0,0,0.0,False
1950,C01816,1,0,0,0.0,False
1950,C01817,1,0,0,0.0,False
1950,C01818,1,0,0,0.0,False
1950,C01819,1,0,0,0.0,False
1950,C01820,2,0,0,0.0,False
1950,C01821,2,0,0,0.0,False
1950,C01822,1,0,0,0.0,False
1950,C01823,1,0,0,0.0,False
1950,C01824,1,1,1,1.0,True
1950,C01825,1,0,0,0.0,False
1950,C01826,1,0,0,0.0,False
1950,C01827,1,0,0,0.0,False
1950,C01828,1,1,1,1.0,True
1950,C01829,4,0,0,0.0,False
1950,C01830,1,0,0,0.0,False
1950,C01831,1,0,0,0.0,False
1950,C01832,1,1,1,1.0,True
1950,C01833,7,0,0,0.0,False
1950,C01834,3,0,0,0.0,False
1950,C01835,2,1,1,0.5,True
1950,C01836,1,0,0,0.0,False
1950,C01837,1,0,0,0.0,False
1950,C01838,1,0,0,0.0,False
1950,C01839,1,0,0,0.0,False
1950,C01840,1,0,0,0.0,False
1950,C01841,1,0,0,0.0,False
1950,C01842,1,0,0,0.0,False
1950,C01843,1,0,0,0.0,False
1950,C01844,1,0,0,0.0,False
1950,C01845,3,0,0,0.0,False
1950,C01846,2,0,0,0.0,False
1950,C01847,1,0,0,0.0,False
1950,C01848,3,0,0,0.0,False
1950,C01849,1,0,0,0.0,False
1950,C01850,4,0,0,0.0,False
1950,C01851,2,0,0,0.0,False
1950,C01852,1,0,0,0.0,False
1950,C01853,1,1,1,1.0,True
1950,C01854,1,1,1,1.0,True
1950,C01855,1,0,0,0.0,False
1950,C01856,1,0,0,0.0,False
1950,C01857,1,1,0,1.0,True
1950,C01858,1,0,0,0.0,False
1950,C01859,1,1,1,1.0,True
1950,C01860,1,0,0,0.0,False
1950,C01861,1,0,0,0.0,False
1950,C01862,1,0,0,0.0,False
1950,C01863,1,0,0,0.0,False
1950,C01864,1,0,0,0.0,False
1950,C01865,2,0,0,0.0,False
1950,C01866,4,0,0,0.0,False
1950,C01867,1,0,0,0.0,False
1950,C01868,2,0,0,0.0,False
1950,C01869,1,0,0,0.0,False
1950,C01870,1,1,1,1.0,True
1950,C01871,1,0,0,0.0,False
1950,C01872,1,0,0,0.0,False
1950,C01873,1,0,0,0.0,False
1950,C01874,2,1,1,0.5,True
1950,C01875,9,0,0,0.0,False
1950,C01876,1,0,0,0.0,False
1950,C01877,2,0,0,0.0,False
1950,C01878,3,1,1,0.3333333333333333,True
1950,C01879,2,1,1,0.5,True
1950,C01880,1,0,0,0.0,False
1950,C01881,1,0,0,0.0,False
1950,C01882,1,0,0,0.0,False
1950,C01883,1,1,1,1.0,True
1950,C01884,2,0,0,0.0,False
1950,C01885,1,1,1,1.0,True
1950,C01886,4,0,0,0.0,False
1950,C01887,3,0,0,0.0,False
1950,C01888,1,0,0,0.0,False
1950,C01889,2,0,0,0.0,False
1950,C01890,1,1,1,1.0,True
1950,C01891,1,0,0,0.0,False
1950,C01892,1,0,0,0.0,False
1950,C01893,1,0,0,0.0,False
1950,C01894,1,0,0,0.0,False
1950,C01895,1,0,0,0.0,False
1950,C01896,1,0,0,0.0,False
1950,C01897,1,0,0,0.0,False
1950,C01898,1,0,0,0.0,False
1950,C01899,1,1,1,1.0,True
1950,C01900,1,0,0,0.0,False
1950,C01901,1,0,0,0.0,False
1950,C01902,1,0,0,0.0,False
1950,C01903,1,0,0,0.0,False
1950,C01904,1,0,0,0.0,False
1950,C01905,3,0,0,0.0,False
1950,C01906,1,0,0,0.0,False
1950,C01907,2,1,1,0.5,True
1950,C01908,1,0,0,0.0,False
1950,C01909,3,0,0,0.0,False
1950,C01910,1,0,0,0.0,False
1950,C01911,2,0,0,0.0,False
1950,C01912,1,0,0,0.0,False
1950,C01913,1,1,1,1.0,True
1950,C01914,1,0,0,0.0,False
1950,C01915,1,1,1,1.0,True
1950,C01916,1,1,1,1.0,True
1950,C01917,1,1,1,1.0,True
1950,C01918,3,0,0,0.0,False
1950,C01919,1,0,0,0.0,False
1950,C01920,1,0,0,0.0,False
1950,C01921,1,0,0,0.0,False
1950,C01922,1,0,0,0.0,False
1950,C01923,1,1,1,1.0,True
1950,C01924,1,0,0,0.0,False
1950,C01925,1,0,0,0.0,False
1950,C01926,1,0,0,0.0,False
1950,C01927,3,0,0,0.0,False
1950,C01928,1,0,0,0.0,False
1950,C01929,1,0,0,0.0,False
1950,C01930,1,0,0,0.0,False
1950,C01931,1,0,0,0.0,False
1950,C01932,1,0,0,0.0,False
1950,C01933,1,0,0,0.0,False
1950,C01934,1,0,0,0.0,False
1950,C01935,1,0,0,0.0,False
1950,C01936,2,0,0,0.0,False
1950,C01937,1,0,0,0.0,False
1950,C01938,1,0,0,0.0,False
1950,C01939,2,0,0,0.0,False
1950,C01940,3,0,0,0.0,False
1950,C01941,1,0,0,0.0,False
1950,C01942,1,0,0,0.0,False
1950,C01943,1,0,0,0.0,False
1950,C01944,1,1,1,1.0,True
1950,C01945,1,1,0,1.0,True
1950,C01946,1,0,0,0.0,False
1950,C01947,1,0,0,0.0,False
1950,C01948,1,0,0,0.0,False
1950,C01949,1,1,1,1.0,True
1950,C01950,1,0,0,0.0,False
1950,C01951,1,0,0,0.0,False
1950,C01952,3,0,0,0.0,False
1950,C01953,1,0,0,0.0,False
1950,C01954,1,0,0,0.0,False
1950,C01955,2,0,0,0.0,False
1950,C01956,1,1,1,1.0,True
1950,C01957,1,0,0,0.0,False
1950,C01958,1,1,1,1.0,True
1950,C01959,1,0,0,0.0,False
1950,C01960,1,0,0,0.0,False
1950,C01961,1,1,1,1.0,True
1950,C01962,1,0,0,0.0,False
1950,C01963,1,0,0,0.0,False
1950,C01964,1,1,0,1.0,True
1950,C01965,1,0,0,0.0,False
1950,C01966,1,1,1,1.0,True
1950,C01967,1,0,0,0.0,False
1950,C01968,1,0,0,0.0,False
1950,C01969,1,1,0,1.0,True
1950,C01970,1,0,0,0.0,False
1950,C01971,1,0,0,0.0,False
1950,C01972,1,0,0,0.0,False
1950,C01973,1,0,0,0.0,False
1950,C01974,2,0,0,0.0,False
1950,C01975,1,0,0,0.0,False
1950,C01976,1,0,0,0.0,False
1950,C01977,2,0,0,0.0,False
1950,C01978,1,0,0,0.0,False
1950,C01979,1,0,0,0.0,False
1950,C01980,1,0,0,0.0,False
1950,C01981,1,0,0,0.0,False
1950,C01982,1,0,0,0.0,False
1950,C01983,1,0,0,0.0,False
1950,C01984,1,0,0,0.0,False
1950,C01985,1,0,0,0.0,False
1950,C01986,1,0,0,0.0,False
1950,C01987,1,1,1,1.0,True
