person_id,year,printed_name,display,name_key,rank,company_printed,role,source_page
P00352,1947,Guirguis Elias,Guirguis Elias,guirguis elias,,Société des Autobus de Béhéra,director,84
P00352,1947,Guirguis Elias,Guirguis Elias,guirguis elias,,Gharbieh,director,84
P01275,1947,S.E. Guirguis Fouad Pacha,Guirguis Fouad,guirguis fuad,pasha,S.A.E. de Capitalisation L'Epargne,president,84
P01275,1947,S.E. Guirguis Fouad Pacha,Guirguis Fouad,guirguis fuad,pasha,S.A.E. Sahel,director,84
P01276,1947,Guirguis Nassif Eff,Guirguis Nassif Eff,guirguis nasif ef,,Société des Omnibus de Fayoum,director,84
P01277,1947,Guttmann Isaac,Guttmann Isaac,gutman isak,,Zeitoun Canning & Food Cy,managing_director,84
P01278,1947,Gygi Dr. Hans,Gygi Dr. Hans,gigi dr hans,,S.E. de Ciment Portland-Tourah,director,84
P01279,1947,Cour de Cassation,Cour de Cassation,kur kasation,,Sociétés,director,84
P01280,1947,Haggag Zakaria,Haggag Zakaria,hagag zakaria,,Egyptian Cotton & Trading Co,director,85
P00810,1947,Haim Henri,Haim Henri,haim henri,,-Général de la Société Orientale de Publicité,manager,85
P01281,1947,Hakim Youssef,Hakim Youssef,hakim iusef,,«Koldair»,director,85
P00811,1947,Halford R. F,Halford R. F,halford,,Rosetta& Alexandria Rice Mills,director,85
P01282,1947,Halfm Eff. Mo·rgan,Halfm Eff. Mo·rgan,halfm ef morgan,,Société des Autobus de Charkieh et Dakahlieh,director,85
P01282,1947,Halfm Eff. Mo·rgan,Halfm Eff. Mo·rgan,halfm ef morgan,,Sté. des Omnibus de Fayoum,director,85
P01282,1947,Halfm Eff. Mo·rgan,Halfm Eff. Mo·rgan,halfm ef morgan,,"The Upper Egypt Bus Co., S.A.E",director,85
P01283,1947,Hallet Jean,Hallet Jean,halet gean,,"Adjoint de la Banque Belge et Internationale en Egypte, à Àlexandrie",manager,85
P00813,1947,Halter Hans,Halter Hans,halter hans,,Sté. Eg. de,manager,85
P00813,1947,Halter Hans,Halter Hans,halter hans,,Sté. Eg. de,director,85
P01284,1947,Hamed el Alaily Bey,Hamed el Alaily,hamed alaili,bey,Fayoum Textile Cy,director,85
P01285,1947,Hamed El Lozy Bey,Hamed El Lozy,hamed lozi,bey,The Eastern Electric Cy,director,85
P01286,1947,Hammad Mohamed Wassef,Hammad Mohamed Wassef,hamad moamed uasef,,Lotus Navigation Cy,president,85
P01286,1947,Hammad Mohamed Wassef,Hammad Mohamed Wassef,hamad moamed uasef,,The Oriental Bond Stores,managing_director,85
P01287,1947,Hammad Adel Mohamed,Hammad Adel Mohamed,hamad adel moamed,,Lotus Navigation Cy,managing_director,85
P00816,1947,Hann A.C,Hann A.C,han,,National Bank of Egypt,director,85
P00358,1947,Hanna Mina,Hanna Mina,hana mina,,"Trading.& lndustrial Corp., S.A.E",director,85
P01288,1947,Harari Clément Me,Harari Clément Me,harari klement m,,Alexandria Spinning & ·weaving Cy,director,85
P01289,1947,Harari Ernest Me,Harari Ernest Me,harari ernest m,,Aiexandria Spinning .& \Veaving Co,director,85
P01290,1947,Harari Marc,Harari Marc,harari mark,,"Ad- ministration de «Le Scribe Egyptien», S.A.E",managing_director,85
P01290,1947,Harari Marc,Harari Marc,harari mark,,"Ad- ministration de «Le Scribe Egyptien», S.A.E",president,85
P00818,1947,Harari Ralph A,Harari Ralph A,harari ralf,,Egyptian Finance Co,council_member,85
P00818,1947,Harari Ralph A,Harari Ralph A,harari ralf,,S.A. de \Vadi Kom Ombo,council_member,85
P00818,1947,Harari Ralph A,Harari Ralph A,harari ralf,,Société Générale Immobilière d'Egypte,council_member,85
P00818,1947,Harari Ralph A,Harari Ralph A,harari ralf,,Société Générale des Sucreries,council_member,85
P00818,1947,Harari Ralph A,Harari Ralph A,harari ralf,,"Société Egyptienne de Tissage eL rrricotage, S.A.E",council_member,85
P01291,1947,Harari Raymond,Harari Raymond,harari raimond,,"«Le Scribe Egyptien», S.A.E",managing_director,85
P00820,1947,Hargreaves Clive R,Hargreaves Clive R,hargreaves kliv,,Société EgylJtienne des Industries Textiles,director,85
P00820,1947,Hargreaves Clive R,Hargreaves Clive R,hargreaves kliv,,Filature Nationale d'Egypte,director,85
P00822,1947,Haselden E. F,Haselden E. F,haselden,,Univet· sal Motor Co. of Egypt Ltd. et Managing-Director Haseld•m& Co. Ltd,director,86
P00823,1947,Harmant Eugène,Harmant Eugène,harmant eugen,,The Cairo Electric Railways& Heliopolis Oases Co,director,86
P01292,1947,Hassan Abdalla Bey,Hassan Abdalla,hasan abdala,bey,"«Al Charkn, Sté. d'Entreprises Générales",director,86
P01293,1947,Hassan Fouad Bey,Hassan Fouad,hasan fuad,bey,Jardins & Vignobles- d'Egypte,director,86
P00827,1947,S.E. Hassan Moukhtar Rasmi Pacha,Hassan Moukhtar Rasmi,hasan mukhtar rasmi,pasha,~ Sté. Misr Filature et Tissage,managing_director,86
P00827,1947,S.E. Hassan Moukhtar Rasmi Pacha,Hassan Moukhtar Rasmi,hasan mukhtar rasmi,pasha,"·ion de Frosted Food ,& Cold Storage Cy",director,86
P00827,1947,S.E. Hassan Moukhtar Rasmi Pacha,Hassan Moukhtar Rasmi,hasan mukhtar rasmi,pasha,"·ion de Frosted Food ,& Cold Storage Cy",president,86
P00827,1947,S.E. Hassan Moukhtar Rasmi Pacha,Hassan Moukhtar Rasmi,hasan mukhtar rasmi,pasha,«Koldairn,director,86
P00827,1947,S.E. Hassan Moukhtar Rasmi Pacha,Hassan Moukhtar Rasmi,hasan mukhtar rasmi,pasha,«Koldairn,president,86
P00827,1947,S.E. Hassan Moukhtar Rasmi Pacha,Hassan Moukhtar Rasmi,hasan mukhtar rasmi,pasha,"Abou Zaabal ,& 1\afr Zayat Fertiliser& Chemical Co. (AKFAC)",director,86
P00827,1947,S.E. Hassan Moukhtar Rasmi Pacha,Hassan Moukhtar Rasmi,hasan mukhtar rasmi,pasha,"Abou Zaabal ,& 1\afr Zayat Fertiliser& Chemical Co. (AKFAC)",president,86
P01294,1947,Hassler Richard,Hassler Richard,hasler rishard,,National Metal Industries,director,86
P01295,1947,Hawa Georges,Hawa Georges,haua georges,,Egyptiari Rubber 1& Shoes Industry,director,86
P00815,1947,Hazan Victor,Hazan Victor,hazan viktor,,~t- tion de la Sidi Salem Co,director,86
P00815,1947,Hazan Victor,Hazan Victor,hazan viktor,,Union Foncière d'Egypte,director,86
P00815,1947,Hazan Victor,Hazan Victor,hazan viktor,,"Compagnie Immobilière d'Egypte, S.A.E. (en liqUIdation)",director,86
P01296,1947,Heatheves H. B,Heatheves H. B,heatheves,,Anglo-Egyptian Oilfields,director,86
P01297,1947,S.E. Hefni Mahmoud Pacha Ancien Ministre,Hefni Mahmoud Pacha Ancien Ministre,hefni mahmud pasha ansien ministr,,Sté. Usines Churbagui,president,86
P00832,1947,Hefler Edouard De,Hefler Edouard De,hefler eduard,,"Société Egyptienne de Tuyaux, Poteaux et Produits en Ciment Armé (Système Siegwart)",director,86
P01298,1947,Hemsi Joseph Bey,Hemsi Joseph,hemsi gosef,bey,Sociétés,director,86
P00833,1947,Hemsi,Hemsi,hemsi,,S.A. des Magasins Egyptiens Régime Bond,managing_director,86
P00833,1947,Hemsi,Hemsi,hemsi,,Near East Superintending Co. Ltd,managing_director,86
P01299,1947,Herman Max M,Herman Max M,herman max,,"The Egyptian Independ8nt Oil Co., S.A.E",director,86
P00524,1947,S.E. Heykal Mohamed Hussein Pacha,Heykal Mohamed Hussein,heikal moamed husein,pasha,Fayoum Textih~ Cy,president,86
P01300,1947,Heyndrickx Pierre,Heyndrickx Pierre,heindrikx pier,,·la Sté. Egyptienne des Em· hallages Economiques,director,86
P01300,1947,Heyndrickx Pierre,Heyndrickx Pierre,heindrikx pier,,Cie. Française de,president,86
P00836,1947,Hirsch Siegmund,Hirsch Siegmund,hirsh siegmund,,"The Egyptian Copper Works, S.A.E",managing_director,87
P00838,1947,Hoerni Robert,Hoerni Robert,hoerni robert,,Crédit Immobilier .Suisse-Egyptien,director,87
P01301,1947,IHollings J. S,IHollings J. S,iolings,,The Sinaï Mining Co. Ltd,president,87
P01302,1947,Homsy Edgard,Homsy Edgard,homsi edgard,,<d\arnak» Cotton Spinning vVeaving & Dyeing Cy,director,87
P01303,1947,Homsy Riskallah,Homsy Riskallah,homsi riskalah,,Union Foncière d'Egypte,president,87
P01303,1947,Homsy Riskallah,Homsy Riskallah,homsi riskalah,,Union Foncière d'Egypte,director,87
P01303,1947,Homsy Riskallah,Homsy Riskallah,homsi riskalah,,Auberges d'Egypte,president,87
P01303,1947,Homsy Riskallah,Homsy Riskallah,homsi riskalah,,Auberges d'Egypte,director,87
P01304,1947,Homewood Georges,Homewood Georges,homeuod georges,,Upper-Egypt Mining Co,director,87
P00841,1947,Hopkinson Frank,Hopkinson Frank,hopkinson frank,,"B~i­ da Dyers, S.A.E",director,87
P00841,1947,Hopkinson Frank,Hopkinson Frank,hopkinson frank,,"The Bradford Dyers Association Li- mited, Bradfül'd, England. ·",director,87
P00375,1947,Horne F. J,Horne F. J,horn,,The Egyptia11 Markets Ltd,delegate,87
P01305,1947,Hugh-Jones LI. O.B.E,Hugh-Jones LI. O.B.E,hugh gones li,,Comptoir des Ciments,managing_director,87
P01306,1947,S.E. Hussein Fahmy Bey,Hussein Fahmy,husein fahmi,bey,The Egyptian Salt & Soda Co. Ltd,managing_director,87
P00845,1947,Hussein Said Bey,Hussein Said,husein said,bey,"S·Jciété Egyptienne de Tuyaux, Poteaux et Pl'oduits en Ciment Al'mé !Système Sieg\\al't)",director,87
P01307,1947,Hussein Samy Bey,Hussein Samy,husein sami,bey,Rizerie Egyptienne ModernP,president,88
P01308,1947,S.E. Ibrahim Fahmy Pacha,Ibrahim Fahmy,ibraim fahmi,pasha,Ni le Brewery,director,88
P01309,1947,Imam Wakid,Imam Wakid,imam uakid,,"""Zama»",director,88
P00848,1947,Irwin F.J.R,Irwin F.J.R,iruin,,"Gl""ieve & lnYin Ltd",president,88
P00848,1947,Irwin F.J.R,Irwin F.J.R,iruin,,The Near East Cleaning Cy. Ltd,president,88
P00848,1947,Irwin F.J.R,Irwin F.J.R,iruin,,Ltion de The Merchants' .& Manufacturers' Insurance Cn. Ltd. London,director,88
P00848,1947,Irwin I.E.M,Irwin I.E.M,iruin,,Grieve & InYin Ltd. lsherwood,director,88
P00848,1947,Irwin I.E.M,Irwin I.E.M,iruin,,Sté. Eg. Financière pour le Commerce,director,88
P00848,1947,Irwin I.E.M,Irwin I.E.M,iruin,,"Industrie, S.A.E",director,88
P00848,1947,Irwin I.E.M,Irwin I.E.M,iruin,,"Lancashir~ - ( Egyptian) Cotton Co. Ltd. (Manchester). lskandar Said Eff., Administratem de The Upper Egypl Buq, S.A.E",director,88
P00851,1947,S.E. Islam Aly,Islam Aly,islam ali,,so-ciété Coopérative Commerciale de Crédn,director,88
P00851,1947,S.E. Islam Aly,Islam Aly,islam ali,,Société des Autohus de Béhéra,director,88
P00851,1947,S.E. Islam Aly,Islam Aly,islam ali,,"Gharbieh. lsmalun, René, Ingénieur A.gronome",director,88
P00851,1947,S.E. Islam Aly,Islam Aly,islam ali,,Egyptian Bonded V\'arehouses Co. Ltd .. MemlJre du Conseil d'Administration de The Land Bank nf Egypt,vice_president,88
P00851,1947,S.E. Islam Aly,Islam Aly,islam ali,,New Egyptian Co,vice_president,88
P00851,1947,S.E. Islam Aly,Islam Aly,islam ali,,S.A. du Béhéra,vice_president,88
P00851,1947,S.E. Islam Aly,Islam Aly,islam ali,,Société Belgo-Egyptienne de l'Ezbékieh,vice_president,88
P01310,1947,Israel Raymond,Israel Raymond,israel raimond,,Sté. Commerciale Ex-Import,director,88
P01311,1947,Ivens H.J.G,Ivens H.J.G,ivens,,"S.A. Bières Bomonti & Pyramides. lzzel Dine Omar, Administratem Sté. Orientale Cinéma",managing_director,89
P01312,1947,Jackson W,Jackson W,gakson,,The Upper Egypt Hotels,director,89
P00081,1947,Jacobs Emile,Jacobs Emile,gakobs emil,,Caisse Hypothé· caire d'Egypte,president,89
P00081,1947,Jacobs Emile,Jacobs Emile,gakobs emil,,Caisse Hypothé· caire d'Egypte,managing_director,89
P00081,1947,Jacobs Emile,Jacobs Emile,gakobs emil,,Banque Belge et Internationale en Egypte,director,89
P00081,1947,Jacobs Emile,Jacobs Emile,gakobs emil,,S.A. ritJs Monts de Piété Egyptiens,director,89
P00854,1947,Jacot-Descombes J. G,Jacot-Descombes J. G,gakot deskombes,,"The Eleclricity ,& lee Supply Co",delegate,89
P00854,1947,Jacot-Descombes J. G,Jacot-Descombes J. G,gakot deskombes,,Cairo Sand Bricks,director,89
P00854,1947,Jacot-Descombes J. G,Jacot-Descombes J. G,gakot deskombes,,Alexandria Water Company,director,89
P00854,1947,Jacot-Descombes J. G,Jacot-Descombes J. G,gakot deskombes,,Société Egyptienne. des Pétroles,director,89
P00854,1947,Jacot-Descombes J. G,Jacot-Descombes J. G,gakot deskombes,,Hamata Mining Company,president,89
P01313,1947,Jameson J. A,Jameson J. A,gameson,,Anglo-Egyptian Oilfields,director,89
P01314,1947,Jancovitch,Jancovitch,gankovitsh,,S.A. des Droguenes d'Egypt.e,director,89
P01314,1947,Jancovitch,Jancovitch,gankovitsh,,Near East Finance Co,director,89
P01315,1947,Jarrosson,Jarrosson,garoson,,Plàtriè1·es de Ballah,director,89
P01316,1947,Jones Archibald Probart,Jones Archibald Probart,gones arshibald probart,,"Salvage & Marine Gy. of Egypt, S.A.E",director,89
P01317,1947,Kamal el Dine el Chérif,Kamal el Dine el Chérif,kamal din sherif,,Egyptian Domestic & Foreign Trade Cy,director,90
P01318,1947,H<amel Hussein Wassef,H<amel Hussein Wassef,hamel husein uasef,,Sté. Orientale Cinéma·,director,90
P00858,1947,S.E. 'Kamel Ibrahim Bey,'Kamel Ibrahim,kamel ibraim,bey,Société Co-opérative des Pétroles,vice_president,90
P00858,1947,S.E. 'Kamel Ibrahim Bey,'Kamel Ibrahim,kamel ibraim,bey,S.A.E. des Anciens Etablissements Hovaghimian,director,90
P01319,1947,John's College Oxford,John's College Oxford,gohn koleg oxford,,Société AnonymP. Egyptienne de la Jute Co,president,90
P01319,1947,John's College Oxford,John's College Oxford,gohn koleg oxford,,Société AnonymP. Egyptienne de la Jute Co,director,90
P01319,1947,John's College Oxford,John's College Oxford,gohn koleg oxford,,Société AnonymP. Egyptienne de la Jute Co,vice_president,90
P01320,1947,Kettaneh Charles,Kettaneh Charles,ketaneh sharles,,The,director,90
P01321,1947,Kettaneh Désiré,Kettaneh Désiré,ketaneh desir,,"The North East Ahica Trading Cy., S.A.E",director,90
P01322,1947,IKfoury Michel,IKfoury Michel,ikfuri mishel,,d la Société des Omnibus de Fayoum,director,90
P00863,1947,Kfoury Philippe,Kfoury Philippe,kfuri filip,,Admmistration de la Socjété des Omnibus de Fayoum,director,90
P00863,1947,Kfoury Philippe,Kfoury Philippe,kfuri filip,,Sté. des Autobus de la Basse-Egypte,director,90
P00864,1947,S.E. Khachaba Sayed Mohamed Pacha,Khachaba Sayed Mohamed,khashaba saied moamed,pasha,Société Misr pour l'Egrenage du Coton,director,91
P00864,1947,S.E. Khachaba Sayed Mohamed Pacha,Khachaba Sayed Mohamed,khashaba saied moamed,pasha,Société Misr de Transport,director,91
P00864,1947,S.E. Khachaba Sayed Mohamed Pacha,Khachaba Sayed Mohamed,khashaba saied moamed,pasha,Navigation,director,91
P00864,1947,S.E. Khachaba Sayed Mohamed Pacha,Khachaba Sayed Mohamed,khashaba saied moamed,pasha,Société Misr de Filature,director,91
P00864,1947,S.E. Khachaba Sayed Mohamed Pacha,Khachaba Sayed Mohamed,khashaba saied moamed,pasha,"Tissage, S.A.E",director,91
P00864,1947,S.E. Khachaba Sayed Mohamed Pacha,Khachaba Sayed Mohamed,khashaba saied moamed,pasha,Société Misr pour les Pêcheries,director,91
P00864,1947,S.E. Khachaba Sayed Mohamed Pacha,Khachaba Sayed Mohamed,khashaba saied moamed,pasha,Société Foncière d'Egypte,director,91
P00864,1947,S.E. Khachaba Sayed Mohamed Pacha,Khachaba Sayed Mohamed,khashaba saied moamed,pasha,Société Misr pour l'Egrenage du Coton,president,91
P00864,1947,S.E. Khachaba Sayed Mohamed Pacha,Khachaba Sayed Mohamed,khashaba saied moamed,pasha,Société Misr pour l'Egrenage du Coton,director,91
P00864,1947,S.E. Khachaba Sayed Mohamed Pacha,Khachaba Sayed Mohamed,khashaba saied moamed,pasha,Banque Misr,president,91
P00864,1947,S.E. Khachaba Sayed Mohamed Pacha,Khachaba Sayed Mohamed,khashaba saied moamed,pasha,Banque Misr,director,91
P00864,1947,S.E. Khachaba Sayed Mohamed Pacha,Khachaba Sayed Mohamed,khashaba saied moamed,pasha,Société Misr de Tissage de Coton à Kafr el Dawar,president,91
P00864,1947,S.E. Khachaba Sayed Mohamed Pacha,Khachaba Sayed Mohamed,khashaba saied moamed,pasha,Société Misr de Tissage de Coton à Kafr el Dawar,director,91
P01323,1947,S.E. Khairy Mahmoud Pacha,Khairy Mahmoud,khairi mahmud,pasha,Chemical Industries Cy. <<C.I.C.n,president,91
P00385,1947,S.E. Khalil Mohamed Mahmoud Bey,Khalil Mohamed Mahmoud,khalil moamed mahmud,bey,Sénat,president,91
P00385,1947,S.E. Khalil Mohamed Mahmoud Bey,Khalil Mohamed Mahmoud,khalil moamed mahmud,bey,Société<Générale des Sucreries,director,91
P00385,1947,S.E. Khalil Mohamed Mahmoud Bey,Khalil Mohamed Mahmoud,khalil moamed mahmud,bey,Raffinerie d'Egypte,director,91
P00385,1947,S.E. Khalil Mohamed Mahmoud Bey,Khalil Mohamed Mahmoud,khalil moamed mahmud,bey,Egyptian Bonded Warehouses Co. Ltd,president,91
P00385,1947,S.E. Khalil Mohamed Mahmoud Bey,Khalil Mohamed Mahmoud,khalil moamed mahmud,bey,"Tractor & Engineering Co., S.A.E",president,91
P00385,1947,S.E. Khalil Mohamed Mahmoud Bey,Khalil Mohamed Mahmoud,khalil moamed mahmud,bey,Thü Anglo-Egyptian Land Allotment Co,president,91
P00385,1947,S.E. Khalil Mohamed Mahmoud Bey,Khalil Mohamed Mahmoud,khalil moamed mahmud,bey,"«Al-Charkn (L'Orient), S.A.E",director,91
P00385,1947,S.E. Khalil Mohamed Mahmoud Bey,Khalil Mohamed Mahmoud,khalil moamed mahmud,bey,Crédit Foncier Egyptien,director,91
P00385,1947,S.E. Khalil Mohamed Mahmoud Bey,Khalil Mohamed Mahmoud,khalil moamed mahmud,bey,S.A. de Wadi-Kom-Ombo,president,91
P00385,1947,S.E. Khalil Mohamed Mahmoud Bey,Khalil Mohamed Mahmoud,khalil moamed mahmud,bey,Société Financière .& Industrielle,director,91
P00385,1947,S.E. Khalil Mohamed Mahmoud Bey,Khalil Mohamed Mahmoud,khalil moamed mahmud,bey,Filatul.'e Misr Kafr Da·war,director,91
P00385,1947,S.E. Khalil Mohamed Mahmoud Bey,Khalil Mohamed Mahmoud,khalil moamed mahmud,bey,Banque Misr,director,91
P01324,1947,Khattab Mohamed Bey,Khattab Mohamed,khatab moamed,bey,Chemical Industries Cy. «C.I.C.n,director,91
P01325,1947,Kher,Kher,kher,,-iGénéral de la S.A. AgT1- cole et Industrielle d'Egypte,managing_director,91
P01325,1947,Kher,Kher,kher,,Sté. Agricole et Fermière «Fermagn,director,91
P00867,1947,Kirkman Robert,Kirkman Robert,kirkman robert,,"The Hinshelwood Paint & Oil Co. of Egypt, S.A.E",director,91
P00868,1947,Klaesi R,Klaesi R,klaesi,,Surveillance de la Hamata MIning Co,council_member,91
P00088,1947,Klat J·ules Bey,Klat J·ules,klat gules,bey,Communauté Orthodoxe Egyptienne,president,91
P00088,1947,Klat J·ules Bey,Klat J·ules,klat gules,bey,Fédération Egyptienne des Industries,council_member,91
P00088,1947,Klat J·ules Bey,Klat J·ules,klat gules,bey,Fédération Egyptienne des Industries,adviser,91
P00088,1947,Klat J·ules Bey,Klat J·ules,klat gules,bey,The Associated Cotton Ginners,president,91
P00088,1947,Klat J·ules Bey,Klat J·ules,klat gules,bey,iGharbieh Land Cy,president,91
P00088,1947,Klat J·ules Bey,Klat J·ules,klat gules,bey,S.A. Pharos,vice_president,91
P00088,1947,Klat J·ules Bey,Klat J·ules,klat gules,bey,The Egyptian Enterprise & Development Cy,vice_president,91
P00088,1947,Klat J·ules Bey,Klat J·ules,klat gules,bey,The Egyptian' Bonded Warehouses,director,91
P00088,1947,Klat J·ules Bey,Klat J·ules,klat gules,bey,S.A. du Béhéra,director,91
P01326,1947,IKnaider C. R,IKnaider C. R,iknaider,,Associated Industries,director,92
P01327,1947,Kohorn Henri ·von,Kohorn Henri ·von,korn henri von,,"General l\11,> tors Near East, S.A.E",director,92
P00872,1947,Krisc:hewsky Henry,Krisc:hewsky Henry,krisheuski henri,,"Banque Mc,sséri, S.A.E",managing_director,92
P00872,1947,Krisc:hewsky Henry,Krisc:hewsky Henry,krisheuski henri,,S.A.E. Financière et lmmobilière,director,92
P00872,1947,Krisc:hewsky Henry,Krisc:hewsky Henry,krisheuski henri,,"Société Egyptienne de Tissage et Tricotage, de la Société Franco-Egyptienne d'Importation",director,92
